time,open,high,low,close
2026-02-11 13:00,1.03464,1.03472,1.03457,1.03466
2026-02-11 14:00,1.03466,1.03509,1.03227,1.03270
2026-02-11 15:00,1.03270,1.03347,1.03018,1.03095
2026-02-11 16:00,1.03095,1.03217,1.03048,1.03170
2026-02-11 17:00,1.03170,1.03390,1.03023,1.03243
2026-02-11 18:00,1.03243,1.03321,1.03110,1.03188
2026-02-11 19:00,1.03188,1.03236,1.03174,1.03222
2026-02-11 20:00,1.03222,1.03255,1.03090,1.03123
2026-02-11 21:00,1.03123,1.03262,1.02949,1.03088
2026-02-11 22:00,1.03088,1.03156,1.03069,1.03137
2026-02-11 23:00,1.03137,1.03204,1.03112,1.03179
2026-02-12 00:00,1.03179,1.03549,1.03080,1.03450
2026-02-12 01:00,1.03450,1.03492,1.03324,1.03367
2026-02-12 02:00,1.03367,1.03639,1.03307,1.03580
2026-02-12 03:00,1.03580,1.03800,1.03525,1.03745
2026-02-12 04:00,1.03745,1.03867,1.03741,1.03862
2026-02-12 05:00,1.03862,1.04171,1.03756,1.04064
2026-02-12 06:00,1.04064,1.04240,1.03830,1.04007
2026-02-12 07:00,1.04007,1.04025,1.03887,1.03906
2026-02-12 08:00,1.03906,1.04114,1.03862,1.04070
2026-02-12 09:00,1.04070,1.04078,1.04005,1.04013
2026-02-12 10:00,1.04013,1.04078,1.03990,1.04055
2026-02-12 11:00,1.04055,1.04066,1.03977,1.03988
2026-02-12 12:00,1.03988,1.04137,1.03898,1.04047
2026-02-12 13:00,1.04047,1.04152,1.03971,1.04077
2026-02-12 14:00,1.04077,1.04118,1.04040,1.04080
2026-02-12 15:00,1.04080,1.04300,1.03980,1.04200
2026-02-12 16:00,1.04200,1.04315,1.04136,1.04251
2026-02-12 17:00,1.04251,1.04413,1.04205,1.04367
2026-02-12 18:00,1.04367,1.04417,1.04336,1.04387
2026-02-12 19:00,1.04387,1.04428,1.04317,1.04358
2026-02-12 20:00,1.04358,1.04402,1.04310,1.04354
2026-02-12 21:00,1.04354,1.04509,1.04205,1.04360
2026-02-12 22:00,1.04360,1.04451,1.04224,1.04315
2026-02-12 23:00,1.04315,1.04453,1.04309,1.04446
2026-02-13 00:00,1.04446,1.04467,1.04416,1.04436
2026-02-13 01:00,1.04436,1.04528,1.04401,1.04494
2026-02-13 02:00,1.04494,1.04533,1.04367,1.04406
2026-02-13 03:00,1.04406,1.04575,1.04349,1.04518
2026-02-13 04:00,1.04518,1.04546,1.04474,1.04502
2026-02-13 05:00,1.04502,1.04593,1.04477,1.04568
2026-02-13 06:00,1.04568,1.04596,1.04493,1.04521
2026-02-13 07:00,1.04521,1.04583,1.04496,1.04557
2026-02-13 08:00,1.04557,1.04639,1.04474,1.04556
2026-02-13 09:00,1.04556,1.04594,1.04421,1.04459
2026-02-13 10:00,1.04459,1.04472,1.04336,1.04350
2026-02-13 11:00,1.04350,1.04386,1.04282,1.04318
2026-02-13 12:00,1.04318,1.04422,1.04218,1.04321
2026-02-13 13:00,1.04321,1.04366,1.04304,1.04348
2026-02-13 14:00,1.04348,1.04379,1.04186,1.04216
2026-02-13 15:00,1.04216,1.04356,1.04180,1.04320
2026-02-13 16:00,1.04320,1.04454,1.04291,1.04425
2026-02-13 17:00,1.04425,1.04428,1.04306,1.04309
2026-02-13 18:00,1.04309,1.04400,1.04266,1.04357
2026-02-13 19:00,1.04357,1.04361,1.04310,1.04314
2026-02-13 20:00,1.04314,1.04424,1.04237,1.04347
2026-02-13 21:00,1.04347,1.04477,1.04309,1.04439
2026-02-13 22:00,1.04439,1.04537,1.04377,1.04475
2026-02-13 23:00,1.04475,1.04481,1.04371,1.04377
2026-02-14 00:00,1.04377,1.04495,1.04353,1.04472
2026-02-14 01:00,1.04472,1.04613,1.04381,1.04523
2026-02-14 02:00,1.04523,1.04590,1.04325,1.04392
2026-02-14 03:00,1.04392,1.04471,1.04311,1.04390
2026-02-14 04:00,1.04390,1.04486,1.04375,1.04470
2026-02-14 05:00,1.04470,1.04812,1.04395,1.04737
2026-02-14 06:00,1.04737,1.04778,1.04728,1.04769
2026-02-14 07:00,1.04769,1.04797,1.04763,1.04791
2026-02-14 08:00,1.04791,1.04846,1.04606,1.04662
2026-02-14 09:00,1.04662,1.04853,1.04497,1.04688
2026-02-14 10:00,1.04688,1.04737,1.04581,1.04631
2026-02-14 11:00,1.04631,1.04723,1.04629,1.04720
2026-02-14 12:00,1.04720,1.04951,1.04625,1.04855
2026-02-14 13:00,1.04855,1.04919,1.04695,1.04759
2026-02-14 14:00,1.04759,1.04823,1.04637,1.04701
2026-02-14 15:00,1.04701,1.04747,1.04609,1.04654
2026-02-14 16:00,1.04654,1.04771,1.04587,1.04704
2026-02-14 17:00,1.04704,1.04721,1.04544,1.04562
2026-02-14 18:00,1.04562,1.04569,1.04557,1.04564
2026-02-14 19:00,1.04564,1.04647,1.04557,1.04640
2026-02-14 20:00,1.04640,1.04707,1.04522,1.04589
2026-02-14 21:00,1.04589,1.04611,1.04403,1.04425
2026-02-14 22:00,1.04425,1.04483,1.04370,1.04427
2026-02-14 23:00,1.04427,1.04567,1.04255,1.04394
2026-02-15 00:00,1.04394,1.04423,1.04359,1.04388
2026-02-15 01:00,1.04388,1.04482,1.04330,1.04423
2026-02-15 02:00,1.04423,1.04567,1.04299,1.04443
2026-02-15 03:00,1.04443,1.04509,1.04439,1.04505
2026-02-15 04:00,1.04505,1.04534,1.04495,1.04525
2026-02-15 05:00,1.04525,1.04578,1.04357,1.04411
2026-02-15 06:00,1.04411,1.04582,1.04381,1.04553
2026-02-15 07:00,1.04553,1.04578,1.04474,1.04500
2026-02-15 08:00,1.04500,1.04655,1.04382,1.04537
2026-02-15 09:00,1.04537,1.04663,1.04513,1.04638
2026-02-15 10:00,1.04638,1.04745,1.04491,1.04598
2026-02-15 11:00,1.04598,1.04651,1.04538,1.04590
2026-02-15 12:00,1.04590,1.04642,1.04429,1.04481
2026-02-15 13:00,1.04481,1.04527,1.04403,1.04449
2026-02-15 14:00,1.04449,1.04601,1.04380,1.04532
2026-02-15 15:00,1.04532,1.04597,1.04482,1.04547
2026-02-15 16:00,1.04547,1.04758,1.04508,1.04719
2026-02-15 17:00,1.04719,1.04867,1.04675,1.04823
2026-02-15 18:00,1.04823,1.04854,1.04694,1.04725
2026-02-15 19:00,1.04725,1.04957,1.04700,1.04933
2026-02-15 20:00,1.04933,1.05025,1.04761,1.04854
2026-02-15 21:00,1.04854,1.04911,1.04755,1.04812
2026-02-15 22:00,1.04812,1.04907,1.04765,1.04860
2026-02-15 23:00,1.04860,1.04928,1.04791,1.04859
2026-02-16 00:00,1.04859,1.04941,1.04818,1.04900
2026-02-16 01:00,1.04900,1.05005,1.04749,1.04854
2026-02-16 02:00,1.04854,1.04989,1.04814,1.04950
2026-02-16 03:00,1.04950,1.05074,1.04934,1.05059
2026-02-16 04:00,1.05059,1.05133,1.05025,1.05100
2026-02-16 05:00,1.05100,1.05217,1.05017,1.05134
2026-02-16 06:00,1.05134,1.05339,1.05079,1.05284
2026-02-16 07:00,1.05284,1.05455,1.05231,1.05402
2026-02-16 08:00,1.05402,1.05468,1.05357,1.05424
2026-02-16 09:00,1.05424,1.05496,1.05292,1.05364
2026-02-16 10:00,1.05364,1.05429,1.05337,1.05401
2026-02-16 11:00,1.05401,1.05505,1.05305,1.05409
2026-02-16 12:00,1.05409,1.05433,1.05284,1.05309
2026-02-16 13:00,1.05309,1.05400,1.05270,1.05361
2026-02-16 14:00,1.05361,1.05375,1.05358,1.05373
2026-02-16 15:00,1.05373,1.05641,1.05314,1.05582
2026-02-16 16:00,1.05582,1.05999,1.05423,1.05841
2026-02-16 17:00,1.05841,1.05846,1.05765,1.05771
2026-02-16 18:00,1.05771,1.05795,1.05694,1.05719
2026-02-16 19:00,1.05719,1.05852,1.05680,1.05813
2026-02-16 20:00,1.05813,1.05882,1.05755,1.05824
2026-02-16 21:00,1.05824,1.05836,1.05726,1.05737
2026-02-16 22:00,1.05737,1.05809,1.05654,1.05726
2026-02-16 23:00,1.05726,1.05727,1.05681,1.05682
2026-02-17 00:00,1.05682,1.05787,1.05674,1.05779
2026-02-17 01:00,1.05779,1.05994,1.05666,1.05882
2026-02-17 02:00,1.05882,1.05927,1.05769,1.05814
2026-02-17 03:00,1.05814,1.05831,1.05736,1.05752
2026-02-17 04:00,1.05752,1.05828,1.05715,1.05791
2026-02-17 05:00,1.05791,1.05928,1.05760,1.05896
2026-02-17 06:00,1.05896,1.05913,1.05831,1.05848
2026-02-17 07:00,1.05848,1.05899,1.05750,1.05802
2026-02-17 08:00,1.05802,1.05912,1.05741,1.05851
2026-02-17 09:00,1.05851,1.05927,1.05695,1.05771
2026-02-17 10:00,1.05771,1.05882,1.05648,1.05759
2026-02-17 11:00,1.05759,1.05900,1.05741,1.05882
2026-02-17 12:00,1.05882,1.05884,1.05822,1.05824
2026-02-17 13:00,1.05824,1.05871,1.05789,1.05836
2026-02-17 14:00,1.05836,1.05904,1.05745,1.05813
2026-02-17 15:00,1.05813,1.05944,1.05776,1.05907
2026-02-17 16:00,1.05907,1.05923,1.05867,1.05884
2026-02-17 17:00,1.05884,1.06075,1.05859,1.06051
2026-02-17 18:00,1.06051,1.06203,1.06020,1.06173
2026-02-17 19:00,1.06173,1.06239,1.06111,1.06178
2026-02-17 20:00,1.06178,1.06246,1.06141,1.06210
2026-02-17 21:00,1.06210,1.06218,1.06196,1.06203
2026-02-17 22:00,1.06203,1.06205,1.06111,1.06113
2026-02-17 23:00,1.06113,1.06173,1.05951,1.06011
2026-02-18 00:00,1.06011,1.06057,1.05884,1.05930
2026-02-18 01:00,1.05930,1.05931,1.05916,1.05917
2026-02-18 02:00,1.05917,1.05920,1.05897,1.05900
2026-02-18 03:00,1.05900,1.05909,1.05817,1.05826
2026-02-18 04:00,1.05826,1.05840,1.05824,1.05839
2026-02-18 05:00,1.05839,1.05970,1.05756,1.05887
2026-02-18 06:00,1.05887,1.06075,1.05764,1.05952
2026-02-18 07:00,1.05952,1.05997,1.05935,1.05980
2026-02-18 08:00,1.05980,1.06043,1.05948,1.06011
2026-02-18 09:00,1.06011,1.06030,1.05827,1.05845
2026-02-18 10:00,1.05845,1.05905,1.05771,1.05831
2026-02-18 11:00,1.05831,1.05875,1.05720,1.05764
2026-02-18 12:00,1.05764,1.05836,1.05436,1.05509
2026-02-18 13:00,1.05509,1.05616,1.05419,1.05526
2026-02-18 14:00,1.05526,1.05670,1.05455,1.05598
2026-02-18 15:00,1.05598,1.05769,1.05519,1.05690
2026-02-18 16:00,1.05690,1.05792,1.05658,1.05760
2026-02-18 17:00,1.05760,1.05766,1.05721,1.05727
2026-02-18 18:00,1.05727,1.05781,1.05725,1.05779
2026-02-18 19:00,1.05779,1.05779,1.05679,1.05679
2026-02-18 20:00,1.05679,1.05777,1.05604,1.05701
2026-02-18 21:00,1.05701,1.05744,1.05680,1.05723
2026-02-18 22:00,1.05723,1.05726,1.05690,1.05693
2026-02-18 23:00,1.05693,1.05850,1.05576,1.05733
2026-02-19 00:00,1.05733,1.05851,1.05689,1.05807
2026-02-19 01:00,1.05807,1.05844,1.05800,1.05838
2026-02-19 02:00,1.05838,1.06064,1.05780,1.06006
2026-02-19 03:00,1.06006,1.06012,1.05975,1.05981
2026-02-19 04:00,1.05981,1.06071,1.05959,1.06048
2026-02-19 05:00,1.06048,1.06180,1.06029,1.06161
2026-02-19 06:00,1.06161,1.06256,1.06065,1.06159
2026-02-19 07:00,1.06159,1.06174,1.06113,1.06127
2026-02-19 08:00,1.06127,1.06196,1.06089,1.06158
2026-02-19 09:00,1.06158,1.06252,1.06107,1.06200
2026-02-19 10:00,1.06200,1.06294,1.06168,1.06261
2026-02-19 11:00,1.06261,1.06294,1.06226,1.06259
2026-02-19 12:00,1.06259,1.06407,1.06252,1.06400
2026-02-19 13:00,1.06400,1.06401,1.06152,1.06153
2026-02-19 14:00,1.06153,1.06262,1.06131,1.06240
2026-02-19 15:00,1.06240,1.06327,1.06194,1.06280
2026-02-19 16:00,1.06280,1.06452,1.06132,1.06303
2026-02-19 17:00,1.06303,1.06366,1.06114,1.06176
2026-02-19 18:00,1.06176,1.06252,1.06167,1.06243
2026-02-19 19:00,1.06243,1.06348,1.06240,1.06344
2026-02-19 20:00,1.06344,1.06457,1.06096,1.06209
2026-02-19 21:00,1.06209,1.06246,1.06044,1.06082
2026-02-19 22:00,1.06082,1.06103,1.06036,1.06058
2026-02-19 23:00,1.06058,1.06131,1.05863,1.05936
2026-02-20 00:00,1.05936,1.05960,1.05900,1.05924
2026-02-20 01:00,1.05924,1.06079,1.05846,1.06001
2026-02-20 02:00,1.06001,1.06074,1.05825,1.05899
2026-02-20 03:00,1.05899,1.05925,1.05852,1.05878
2026-02-20 04:00,1.05878,1.05953,1.05876,1.05952
2026-02-20 05:00,1.05952,1.05988,1.05866,1.05903
2026-02-20 06:00,1.05903,1.05967,1.05874,1.05938
2026-02-20 07:00,1.05938,1.05962,1.05802,1.05826
2026-02-20 08:00,1.05826,1.05834,1.05798,1.05805
2026-02-20 09:00,1.05805,1.05826,1.05756,1.05777
2026-02-20 10:00,1.05777,1.05808,1.05678,1.05709
2026-02-20 11:00,1.05709,1.05742,1.05616,1.05649
2026-02-20 12:00,1.05649,1.05666,1.05601,1.05617
2026-02-20 13:00,1.05617,1.05848,1.05541,1.05772
2026-02-20 14:00,1.05772,1.05896,1.05762,1.05885
2026-02-20 15:00,1.05885,1.05975,1.05833,1.05924
2026-02-20 16:00,1.05924,1.06008,1.05885,1.05970
2026-02-20 17:00,1.05970,1.05970,1.05933,1.05933
2026-02-20 18:00,1.05933,1.05959,1.05819,1.05844
2026-02-20 19:00,1.05844,1.05846,1.05802,1.05804
2026-02-20 20:00,1.05804,1.05849,1.05755,1.05800
2026-02-20 21:00,1.05800,1.05857,1.05654,1.05711
2026-02-20 22:00,1.05711,1.05749,1.05684,1.05722
2026-02-20 23:00,1.05722,1.05860,1.05507,1.05645
2026-02-21 00:00,1.05645,1.05717,1.05507,1.05579
2026-02-21 01:00,1.05579,1.05653,1.05529,1.05603
2026-02-21 02:00,1.05603,1.05698,1.05420,1.05515
2026-02-21 03:00,1.05515,1.05792,1.05390,1.05666
2026-02-21 04:00,1.05666,1.05754,1.05626,1.05715
2026-02-21 05:00,1.05715,1.05781,1.05701,1.05768
2026-02-21 06:00,1.05768,1.05911,1.05531,1.05673
2026-02-21 07:00,1.05673,1.05753,1.05664,1.05743
2026-02-21 08:00,1.05743,1.05809,1.05638,1.05704
2026-02-21 09:00,1.05704,1.05725,1.05620,1.05641
2026-02-21 10:00,1.05641,1.05719,1.05442,1.05519
2026-02-21 11:00,1.05519,1.05538,1.05463,1.05481
2026-02-21 12:00,1.05481,1.05513,1.05335,1.05367
2026-02-21 13:00,1.05367,1.05393,1.05207,1.05233
2026-02-21 14:00,1.05233,1.05279,1.04972,1.05018
2026-02-21 15:00,1.05018,1.05040,1.04854,1.04877
2026-02-21 16:00,1.04877,1.04896,1.04785,1.04804
2026-02-21 17:00,1.04804,1.04908,1.04638,1.04742
2026-02-21 18:00,1.04742,1.04824,1.04683,1.04765
2026-02-21 19:00,1.04765,1.04765,1.04633,1.04634
2026-02-21 20:00,1.04634,1.04725,1.04546,1.04637
2026-02-21 21:00,1.04637,1.04740,1.04496,1.04599
2026-02-21 22:00,1.04599,1.04924,1.04517,1.04842
2026-02-21 23:00,1.04842,1.04849,1.04740,1.04748
2026-02-22 00:00,1.04748,1.04753,1.04536,1.04542
2026-02-22 01:00,1.04542,1.04612,1.04428,1.04498
2026-02-22 02:00,1.04498,1.04571,1.04443,1.04516
2026-02-22 03:00,1.04516,1.04646,1.04471,1.04601
2026-02-22 04:00,1.04601,1.04620,1.04554,1.04573
2026-02-22 05:00,1.04573,1.04672,1.04486,1.04585
2026-02-22 06:00,1.04585,1.04653,1.04434,1.04502
2026-02-22 07:00,1.04502,1.04794,1.04455,1.04747
2026-02-22 08:00,1.04747,1.04801,1.04649,1.04703
2026-02-22 09:00,1.04703,1.04859,1.04547,1.04703
2026-02-22 10:00,1.04703,1.04707,1.04684,1.04688
2026-02-22 11:00,1.04688,1.04760,1.04607,1.04679
2026-02-22 12:00,1.04679,1.04688,1.04548,1.04557
2026-02-22 13:00,1.04557,1.04587,1.04437,1.04467
2026-02-22 14:00,1.04467,1.04532,1.04278,1.04343
2026-02-22 15:00,1.04343,1.04381,1.04212,1.04250
2026-02-22 16:00,1.04250,1.04261,1.04224,1.04235
2026-02-22 17:00,1.04235,1.04343,1.04197,1.04305
2026-02-22 18:00,1.04305,1.04352,1.04298,1.04345
2026-02-22 19:00,1.04345,1.04400,1.04333,1.04388
2026-02-22 20:00,1.04388,1.04449,1.04286,1.04347
2026-02-22 21:00,1.04347,1.04437,1.04281,1.04371
2026-02-22 22:00,1.04371,1.04381,1.04262,1.04272
2026-02-22 23:00,1.04272,1.04322,1.04193,1.04243
2026-02-23 00:00,1.04243,1.04347,1.04084,1.04188
2026-02-23 01:00,1.04188,1.04393,1.04111,1.04316
2026-02-23 02:00,1.04316,1.04388,1.04159,1.04231
2026-02-23 03:00,1.04231,1.04509,1.04083,1.04360
2026-02-23 04:00,1.04360,1.04398,1.04322,1.04359
2026-02-23 05:00,1.04359,1.04482,1.04294,1.04417
2026-02-23 06:00,1.04417,1.04488,1.04406,1.04477
2026-02-23 07:00,1.04477,1.04498,1.04404,1.04426
2026-02-23 08:00,1.04426,1.04475,1.04312,1.04362
2026-02-23 09:00,1.04362,1.04495,1.04346,1.04480
2026-02-23 10:00,1.04480,1.04592,1.04404,1.04516
2026-02-23 11:00,1.04516,1.04576,1.04344,1.04405
2026-02-23 12:00,1.04405,1.04539,1.04308,1.04442
2026-02-23 13:00,1.04442,1.04471,1.04422,1.04451
2026-02-23 14:00,1.04451,1.04666,1.04378,1.04593
2026-02-23 15:00,1.04593,1.04670,1.04544,1.04621
2026-02-23 16:00,1.04621,1.04633,1.04537,1.04550
2026-02-23 17:00,1.04550,1.04674,1.04494,1.04618
2026-02-23 18:00,1.04618,1.04680,1.04474,1.04536
2026-02-23 19:00,1.04536,1.04588,1.04390,1.04441
2026-02-23 20:00,1.04441,1.04536,1.04243,1.04337
2026-02-23 21:00,1.04337,1.04411,1.04138,1.04212
2026-02-23 22:00,1.04212,1.04260,1.04139,1.04187
2026-02-23 23:00,1.04187,1.04204,1.04139,1.04155
2026-02-24 00:00,1.04155,1.04204,1.04133,1.04182
2026-02-24 01:00,1.04182,1.04218,1.04123,1.04159
2026-02-24 02:00,1.04159,1.04226,1.04051,1.04118
2026-02-24 03:00,1.04118,1.04134,1.04056,1.04072
2026-02-24 04:00,1.04072,1.04097,1.04000,1.04025
2026-02-24 05:00,1.04025,1.04095,1.03861,1.03931
2026-02-24 06:00,1.03931,1.04134,1.03487,1.03691
2026-02-24 07:00,1.03691,1.03714,1.03566,1.03589
2026-02-24 08:00,1.03589,1.03676,1.03549,1.03635
2026-02-24 09:00,1.03635,1.03641,1.03597,1.03603
2026-02-24 10:00,1.03603,1.03610,1.03586,1.03592
2026-02-24 11:00,1.03592,1.03780,1.03509,1.03697
2026-02-24 12:00,1.03697,1.03813,1.03681,1.03797
2026-02-24 13:00,1.03797,1.03800,1.03654,1.03657
2026-02-24 14:00,1.03657,1.03715,1.03447,1.03505
2026-02-24 15:00,1.03505,1.03507,1.03462,1.03464
2026-02-24 16:00,1.03464,1.03630,1.03444,1.03610
2026-02-24 17:00,1.03610,1.03656,1.03541,1.03588
2026-02-24 18:00,1.03588,1.03596,1.03522,1.03531
2026-02-24 19:00,1.03531,1.03557,1.03358,1.03385
2026-02-24 20:00,1.03385,1.03468,1.03309,1.03392
2026-02-24 21:00,1.03392,1.03442,1.03373,1.03422
2026-02-24 22:00,1.03422,1.03556,1.03312,1.03445
2026-02-24 23:00,1.03445,1.03528,1.03247,1.03330
2026-02-25 00:00,1.03330,1.03489,1.03305,1.03465
2026-02-25 01:00,1.03465,1.03517,1.03148,1.03200
2026-02-25 02:00,1.03200,1.03400,1.03132,1.03332
2026-02-25 03:00,1.03332,1.03383,1.03279,1.03329
2026-02-25 04:00,1.03329,1.03424,1.03329,1.03424
2026-02-25 05:00,1.03424,1.03514,1.03234,1.03324
2026-02-25 06:00,1.03324,1.03396,1.02982,1.03054
2026-02-25 07:00,1.03054,1.03105,1.03010,1.03061
2026-02-25 08:00,1.03061,1.03176,1.02987,1.03102
2026-02-25 09:00,1.03102,1.03178,1.02939,1.03015
2026-02-25 10:00,1.03015,1.03042,1.02948,1.02975
2026-02-25 11:00,1.02975,1.03042,1.02944,1.03011
2026-02-25 12:00,1.03011,1.03036,1.02990,1.03016
2026-02-25 13:00,1.03016,1.03055,1.02930,1.02969
2026-02-25 14:00,1.02969,1.02982,1.02875,1.02888
2026-02-25 15:00,1.02888,1.02936,1.02816,1.02863
2026-02-25 16:00,1.02863,1.02981,1.02723,1.02840
2026-02-25 17:00,1.02840,1.02980,1.02832,1.02972
2026-02-25 18:00,1.02972,1.03246,1.02885,1.03159
2026-02-25 19:00,1.03159,1.03332,1.03028,1.03201
2026-02-25 20:00,1.03201,1.03384,1.03195,1.03378
2026-02-25 21:00,1.03378,1.03586,1.03292,1.03500
2026-02-25 22:00,1.03500,1.03595,1.03403,1.03497
2026-02-25 23:00,1.03497,1.03655,1.03408,1.03566
2026-02-26 00:00,1.03566,1.03628,1.03453,1.03516
2026-02-26 01:00,1.03516,1.03538,1.03427,1.03449
2026-02-26 02:00,1.03449,1.03474,1.03301,1.03327
2026-02-26 03:00,1.03327,1.03373,1.03309,1.03355
2026-02-26 04:00,1.03355,1.03360,1.03277,1.03282
2026-02-26 05:00,1.03282,1.03383,1.03260,1.03361
2026-02-26 06:00,1.03361,1.03453,1.03344,1.03436
2026-02-26 07:00,1.03436,1.03593,1.03435,1.03591
2026-02-26 08:00,1.03591,1.03688,1.03478,1.03575
2026-02-26 09:00,1.03575,1.03597,1.03423,1.03445
2026-02-26 10:00,1.03445,1.03462,1.03407,1.03424
2026-02-26 11:00,1.03424,1.03433,1.03353,1.03362
2026-02-26 12:00,1.03362,1.03380,1.03287,1.03305
2026-02-26 13:00,1.03305,1.03417,1.03173,1.03285
2026-02-26 14:00,1.03285,1.03352,1.03155,1.03222
2026-02-26 15:00,1.03222,1.03250,1.03099,1.03127
2026-02-26 16:00,1.03127,1.03202,1.02975,1.03050
2026-02-26 17:00,1.03050,1.03097,1.03042,1.03089
2026-02-26 18:00,1.03089,1.03174,1.03024,1.03109
2026-02-26 19:00,1.03109,1.03318,1.03026,1.03235
2026-02-26 20:00,1.03235,1.03236,1.03230,1.03231
2026-02-26 21:00,1.03231,1.03299,1.03221,1.03289
2026-02-26 22:00,1.03289,1.03318,1.03241,1.03270
2026-02-26 23:00,1.03270,1.03299,1.03210,1.03238
2026-02-27 00:00,1.03238,1.03323,1.03219,1.03303
2026-02-27 01:00,1.03303,1.03341,1.03226,1.03264
2026-02-27 02:00,1.03264,1.03358,1.03035,1.03128
2026-02-27 03:00,1.03128,1.03225,1.03076,1.03173
2026-02-27 04:00,1.03173,1.03261,1.03038,1.03125
2026-02-27 05:00,1.03125,1.03225,1.03038,1.03137
2026-02-27 06:00,1.03137,1.03140,1.03133,1.03136
2026-02-27 07:00,1.03136,1.03140,1.03083,1.03087
2026-02-27 08:00,1.03087,1.03197,1.02998,1.03107
2026-02-27 09:00,1.03107,1.03250,1.03102,1.03245
2026-02-27 10:00,1.03245,1.03517,1.03082,1.03354
2026-02-27 11:00,1.03354,1.03369,1.03296,1.03311
2026-02-27 12:00,1.03311,1.03415,1.03285,1.03390
2026-02-27 13:00,1.03390,1.03418,1.03357,1.03384
2026-02-27 14:00,1.03384,1.03498,1.03197,1.03312
2026-02-27 15:00,1.03312,1.03490,1.03233,1.03412
2026-02-27 16:00,1.03412,1.03444,1.03380,1.03412
2026-02-27 17:00,1.03412,1.03463,1.03411,1.03461
2026-02-27 18:00,1.03461,1.03463,1.03448,1.03449
2026-02-27 19:00,1.03449,1.03502,1.03339,1.03392
2026-02-27 20:00,1.03392,1.03475,1.03286,1.03369
2026-02-27 21:00,1.03369,1.03473,1.03319,1.03422
2026-02-27 22:00,1.03422,1.03532,1.03243,1.03352
2026-02-27 23:00,1.03352,1.03401,1.03338,1.03387
2026-02-28 00:00,1.03387,1.03468,1.03307,1.03388
2026-02-28 01:00,1.03388,1.03491,1.03112,1.03215
2026-02-28 02:00,1.03215,1.03245,1.03164,1.03195
2026-02-28 03:00,1.03195,1.03220,1.03163,1.03188
2026-02-28 04:00,1.03188,1.03214,1.03045,1.03072
2026-02-28 05:00,1.03072,1.03137,1.02884,1.02949
2026-02-28 06:00,1.02949,1.03058,1.02776,1.02885
2026-02-28 07:00,1.02885,1.02927,1.02800,1.02843
2026-02-28 08:00,1.02843,1.02851,1.02727,1.02735
2026-02-28 09:00,1.02735,1.02785,1.02683,1.02733
2026-02-28 10:00,1.02733,1.02957,1.02690,1.02914
2026-02-28 11:00,1.02914,1.03034,1.02894,1.03014
2026-02-28 12:00,1.03014,1.03140,1.02968,1.03094
2026-02-28 13:00,1.03094,1.03135,1.02961,1.03001
2026-02-28 14:00,1.03001,1.03288,1.02977,1.03263
2026-02-28 15:00,1.03263,1.03319,1.03250,1.03306
2026-02-28 16:00,1.03306,1.03440,1.03247,1.03380
2026-02-28 17:00,1.03380,1.03448,1.03221,1.03289
2026-02-28 18:00,1.03289,1.03455,1.03141,1.03306
2026-02-28 19:00,1.03306,1.03319,1.03296,1.03308
2026-02-28 20:00,1.03308,1.03390,1.03289,1.03371
2026-02-28 21:00,1.03371,1.03406,1.03366,1.03401
2026-02-28 22:00,1.03401,1.03496,1.03332,1.03427
2026-02-28 23:00,1.03427,1.03478,1.03302,1.03353
2026-03-01 00:00,1.03353,1.03400,1.03184,1.03231
2026-03-01 01:00,1.03231,1.03364,1.03194,1.03328
2026-03-01 02:00,1.03328,1.03360,1.03241,1.03273
2026-03-01 03:00,1.03273,1.03340,1.03166,1.03233
2026-03-01 04:00,1.03233,1.03384,1.03128,1.03279
2026-03-01 05:00,1.03279,1.03293,1.03178,1.03191
2026-03-01 06:00,1.03191,1.03276,1.02992,1.03077
2026-03-01 07:00,1.03077,1.03097,1.03042,1.03062
2026-03-01 08:00,1.03062,1.03155,1.02924,1.03016
2026-03-01 09:00,1.03016,1.03050,1.02999,1.03033
2026-03-01 10:00,1.03033,1.03147,1.03000,1.03114
2026-03-01 11:00,1.03114,1.03138,1.02972,1.02996
2026-03-01 12:00,1.02996,1.03088,1.02849,1.02941
2026-03-01 13:00,1.02941,1.02971,1.02907,1.02938
2026-03-01 14:00,1.02938,1.03028,1.02810,1.02900
2026-03-01 15:00,1.02900,1.03142,1.02773,1.03014
2026-03-01 16:00,1.03014,1.03029,1.02843,1.02858
2026-03-01 17:00,1.02858,1.02894,1.02812,1.02847
2026-03-01 18:00,1.02847,1.03031,1.02773,1.02956
2026-03-01 19:00,1.02956,1.03081,1.02809,1.02933
2026-03-01 20:00,1.02933,1.02950,1.02919,1.02936
2026-03-01 21:00,1.02936,1.03005,1.02891,1.02960
2026-03-01 22:00,1.02960,1.03127,1.02923,1.03090
2026-03-01 23:00,1.03090,1.03101,1.03047,1.03058
2026-03-02 00:00,1.03058,1.03073,1.02960,1.02975
2026-03-02 01:00,1.02975,1.02976,1.02858,1.02858
2026-03-02 02:00,1.02858,1.02892,1.02777,1.02811
2026-03-02 03:00,1.02811,1.02951,1.02764,1.02904
2026-03-02 04:00,1.02904,1.02947,1.02850,1.02892
2026-03-02 05:00,1.02892,1.02893,1.02864,1.02865
2026-03-02 06:00,1.02865,1.02942,1.02831,1.02908
2026-03-02 07:00,1.02908,1.02918,1.02810,1.02820
